[nParams]
13
[nSites]
1
[nPhases]
17
[times]
2020-09-28
2020-10-12
2020-10-30
2020-11-10
2020-11-19
2020-11-24
2020-12-04
2020-12-16
2020-12-26
2021-01-12
2021-01-22
2021-02-02
2021-02-17
2021-03-01
2021-03-09
2021-03-17
[constant]
0 1 1 0 0 1 1 1 1 0 1 1 1
[Estimated]
1

[params]
0.27387816 0.01911987 0.19301027 0.00548724 0.01583267 0.07510391 0.02630773 0.05222308 0.08554817 0.07220784 0.00002063 0.         0.        
0.36603171 0.01911987 0.19301027 0.00731695 0.02166058 0.07510391 0.02630773 0.05222308 0.08554817 0.11393675 0.00002063 0.         0.        
0.35893147 0.01911987 0.19301027 0.00901053 0.02833707 0.07510391 0.02630773 0.05222308 0.08554817 0.12377317 0.00002063 0.         0.        
0.27939627 0.01911987 0.19301027 0.00644003 0.03067309 0.07510391 0.02630773 0.05222308 0.08554817 0.16324726 0.00002063 0.         0.        
0.25239043 0.01911987 0.19301027 0.00452143 0.02990091 0.07510391 0.02630773 0.05222308 0.08554817 0.17633521 0.00002063 0.         0.        
0.16654792 0.01911987 0.19301027 0.00383067 0.03075736 0.07510391 0.02630773 0.05222308 0.08554817 0.18245511 0.00002063 0.         0.        
0.21400002 0.01911987 0.19301027 0.00306839 0.02968054 0.07510391 0.02630773 0.05222308 0.08554817 0.2        0.00002063 0.         0.        
0.19647622 0.01911987 0.19301027 0.00307481 0.03192033 0.07510391 0.02630773 0.05222308 0.08554817 0.19390761 0.00002063 0.         0.        
0.30705781 0.01911987 0.19301027 0.00276514 0.02518554 0.07510391 0.02630773 0.05222308 0.08554817 0.15784685 0.00002063 0.         0.        
0.25997714 0.01911987 0.19301027 0.00352643 0.02972444 0.07510391 0.02630773 0.05222308 0.08554817 0.19521222 0.00002063 0.         0.        
0.15973786 0.01911987 0.19301027 0.00325205 0.02976619 0.07510391 0.02630773 0.05222308 0.08554817 0.18439562 0.00002063 0.         0.        
0.26416337 0.01911987 0.19301027 0.00339722 0.02881303 0.07510391 0.02630773 0.05222308 0.08554817 0.18218512 0.00002063 0.         0.        
0.26821886 0.01911987 0.19301027 0.00353455 0.02624051 0.07510391 0.02630773 0.05222308 0.08554817 0.15534629 0.00002063 0.         0.        
0.33878553 0.01911987 0.19301027 0.00401947 0.02636815 0.07510391 0.02630773 0.05222308 0.08554817 0.12486896 0.00002063 0.         0.        
0.2949952 0.01911987 0.19301027 0.00504497 0.02796379 0.07510391 0.02630773 0.05222308 0.08554817 0.12052753 0.00002063 0.         0.        
0.2617652 0.01911987 0.19301027 0.00492374 0.02787628 0.07510391 0.02630773 0.05222308 0.08554817 0.11979778 0.00002063 0.         0.        
0.2369142 0.01911987 0.19301027 0.00464456 0.02738419 0.07510391 0.02630773 0.05222308 0.08554817 0.11871886 0.00002063 0.         0.        

[mask]
1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
