[nParams]
13
[nSites]
1
[nPhases]
10
[times]
2021-02-28
2021-03-08
2021-03-16
2021-03-30
2021-04-10
2021-04-25
2021-05-10
2021-05-25
2021-06-10
[constant]
0 1 1 1 1 1 0 0 1 1 0 1 0
[Estimated]
1

[params]
0.22697342 0.         0.         0.         0.         0.21894001 0.03025962 0.0516179 0.         0.03280228 0.00536121 0.00032158 0.03390658
0.2128914 0.         0.         0.         0.         0.21894001 0.02491623 0.04795125 0.         0.03280228 0.00401774 0.00032158 0.03125545
0.21423821 0.         0.         0.         0.         0.21894001 0.02735479 0.04275952 0.         0.03280228 0.00464537 0.00032158 0.03257543
0.19035669 0.         0.         0.         0.         0.21894001 0.03215091 0.04717141 0.         0.03280228 0.00485571 0.00032158 0.03289624
0.14112685 0.         0.         0.         0.         0.21894001 0.03559183 0.04601628 0.         0.03280228 0.00563064 0.00032158 0.02979766
0.15597184 0.         0.         0.         0.         0.21894001 0.03917766 0.05817359 0.         0.03280228 0.00423665 0.00032158 0.03677607
0.11688273 0.         0.         0.         0.         0.21894001 0.04589063 0.05788069 0.         0.03280228 0.00265428 0.00032158 0.03841503
0.11203309 0.         0.         0.         0.         0.21894001 0.05035588 0.07260804 0.         0.03280228 0.00183169 0.00032158 0.03903401
0.11463799 0.         0.         0.         0.         0.21894001 0.05480091 0.07623629 0.         0.03280228 0.00013349 0.00032158 0.04338566
0.11938991 0.         0.         0.         0.         0.21894001 0.05410219 0.08283189 0.         0.03280228 0.0001     0.00032158 0.04571849

[mask]
1 0 0 0 0 1 1 1 0 1 1 1 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1
1 0 0 0 0 0 1 1 0 0 1 0 1

[l_bounds]
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01
0.01 0.001 0.01 0.0001 0.001 0.01 0.02 0.03 0.03 0.025 0.0001 0.00001 0.01

[u_bounds]
0.3 0.5 0.4 0.004 0.5 0.3 0.3 0.5 0.5 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
0.3 0.5 0.4 0.004 0.5 0.2 0.2 0.2 0.2 0.2 0.2 0.8 0.25
