[nParams]
13
[nSites]
1
[nPhases]
15
[times]
2020-09-28
2020-10-11
2020-10-29
2020-11-09
2020-11-18
2020-11-23
2020-12-03
2020-12-15
2020-12-25
2021-01-11
2021-01-21
2021-02-01
2021-02-16
2021-02-28
[constant]
0 1 1 0 0 1 1 1 1 0 1 1 1
[Estimated]
1

[params]
0.2696755  0.01877556 0.20711656 0.00640216 0.01588176 0.05429833 0.03155139 0.06802939 0.08415035 0.07235953 0.00001651 0.         0.        
0.35287069 0.01877556 0.20711656 0.00818304 0.02198976 0.05429833 0.03155139 0.06802939 0.08415035 0.11849815 0.00001651 0.         0.        
0.35495089 0.01877556 0.20711656 0.01008412 0.02826971 0.05429833 0.03155139 0.06802939 0.08415035 0.11999109 0.00001651 0.         0.        
0.28025614 0.01877556 0.20711656 0.00740285 0.02999184 0.05429833 0.03155139 0.06802939 0.08415035 0.15516776 0.00001651 0.         0.        
0.25654523 0.01877556 0.20711656 0.00549576 0.03028294 0.05429833 0.03155139 0.06802939 0.08415035 0.18229728 0.00001651 0.         0.        
0.17438408 0.01877556 0.20711656 0.00456061 0.03004413 0.05429833 0.03155139 0.06802939 0.08415035 0.17452007 0.00001651 0.         0.        
0.22137412 0.01877556 0.20711656 0.00387361 0.03038273 0.05429833 0.03155139 0.06802939 0.08415035 0.2        0.00001651 0.         0.        
0.20257268 0.01877556 0.20711656 0.0036824 0.03086169 0.05429833 0.03155139 0.06802939 0.08415035 0.18833246 0.00001651 0.         0.        
0.28977484 0.01877556 0.20711656 0.00345549 0.02551768 0.05429833 0.03155139 0.06802939 0.08415035 0.17932357 0.00001651 0.         0.        
0.26381971 0.01877556 0.20711656 0.00417713 0.0300167  0.05429833 0.03155139 0.06802939 0.08415035 0.18707232 0.00001651 0.         0.        
0.17413563 0.01877556 0.20711656 0.00399242 0.02975428 0.05429833 0.03155139 0.06802939 0.08415035 0.19249099 0.00001651 0.         0.        
0.26218157 0.01877556 0.20711656 0.0040818 0.02864797 0.05429833 0.03155139 0.06802939 0.08415035 0.17951468 0.00001651 0.         0.        
0.25944419 0.01877556 0.20711656 0.00429422 0.02625946 0.05429833 0.03155139 0.06802939 0.08415035 0.16112267 0.00001651 0.         0.        
0.33096314 0.01877556 0.20711656 0.00475289 0.02634356 0.05429833 0.03155139 0.06802939 0.08415035 0.12824951 0.00001651 0.         0.        
0.28341878 0.01877556 0.20711656 0.00562601 0.02736466 0.05429833 0.03155139 0.06802939 0.08415035 0.11672314 0.00001651 0.         0.        

[mask]
1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0
1 0 0 1 1 0 0 0 0 1 0 0 0

[l_bounds]
0.05 0.001 0.01 0.001 0.001 0.05 0.03 0.03 0.03 0.07 0.00001 0.001 0.001
0.05 0.001 0.01 0.001 0.001 0.05 0.05 0.05 0.05 0.07 0 0.001 0.001
